,1st_Term_Funding,2nd_Term_Funding,3rd_Term_Funding,4th_Term_Funding,Start_year,Start_age,College,Age,Degree,Gender,funding_indicator,ID,Citizenship,Major_id,Major,net_cost,Program,Prep Level,Total Charges,Total Funding Amount,Y,PC1,PC2,PC3,Term 1 GPA,Term 2 GPA,Term 3 GPA,Term 4 GPA,Term 5 GPA,Term 6 GPA,Term 7 GPA,Term 8 GPA,gap_indicator,GPA_trend,Valid term,Average_GPA,academic_period,s_College,s_Citizenship,SAPC1,SAPC2,SAPC3   ,Average Precol GPA,GMAT Score,GRE Combined General Write Score,GRE Combined Quantitative Score,GRE Combined General Verbal Score
1379,6255,6885,6885,7569,2013,29.3,GD Watson,36,Doctor of Philosophy,Male,1,1379,Asia,R98,Mechanical Engineering,10972.74,Mechanical Engineering PhD,0,42182.74,31210,1,-2.629158356,5.422910178,-0.908627404,3.33,3,3.26,0,0,0,0,0,0,-0.04,3,3.2,3.6,GD Non-Harpur,Asia,-222.9503386,-56.536,4.875936847,3.21000 ,,2.0000 ,161.0000 ,135.0000 
1380,4685,4685,3699,3699,2012,22,GD Harpur,29,Doctor of Philosophy,Female,1,1380,Black or African American,C15,Chemistry,5121.9,Harpur Doctor of Philosophy,Bachelors Prepared,24935.9,19814,1,-0.627292403,-0.406241862,-0.687800582,3.8,3.84,4,0,0,0,0,0,0,0.1,3,3.88,4.4,GD Harpur,White,-207.75855,121.2944555,5.2799,3.45000 ,,4.0000 ,150.0000 ,144.0000 
1381,9175,7569,841,925,2012,25,GD Harpur,32,Doctor of Philosophy,Female,1,1381,China,C22,Economics,13489.56,Harpur Doctor of Philosophy,Bachelors Prepared,34774.56,21285,1,-1.209898746,-0.47549969,2.318297565,3.69,3.57,3.23,3.57,3.69,0,0,0,0,0,5,3.55,5.8,GD Harpur,China,-214.63609,121.2944555,4.08642,3.91000 ,,2.0000 ,161.0000 ,143.0000 
1382,4685,4685,3699,3699,2012,22,GD Harpur,29,Doctor of Philosophy,Male,1,1382,Unknown,C13,Biological Sciences,20418.76,Harpur Doctor of Philosophy,Bachelors Prepared,42412.76,21994,1,-0.629972009,-0.039147488,0.671907643,4,3.9,3.69,4,4,0,0,0,0,0.01,5,3.92,4,GD Harpur,White,-214.32976,121.2944555,4.76638,3.24000 ,,3.5000 ,148.0000 ,155.0000 
1383,0,0,0,0,2012,31,GD Harpur,38,Doctor of Philosophy,Female,0,1383,Asia,C60,Translation Studies,21131.8,Harpur Doctor of Philosophy,Masters Prepared,21131.8,0,1,-0.017629103,0.022977385,0.060976321,4,4,0,0,0,0,0,0,0,0,2,4,1,GD Harpur,Asia,-222.9500986,121.2944555,5.034816847,3.45000 ,,3.8165 ,157.3401 ,154.9181 
1384,9175,9175,3888,3888,2013,23,GD Watson,29,Doctor of Philosophy,Male,1,1384,White,R92,Computer Science,69261.63,Computer Science PhD,0,101276.63,32015,1,1.21635299,0.083242573,-1.982491374,3.35,3.6,3.69,0,0,0,0,0,0,0.17,3,3.55,5.4,GD Non-Harpur,White,-234.029265,121.2944555,5.84307,3.73500 ,,4.5000 ,165.0000 ,166.0000 
1385,0,0,0,0,2013,24.3,GD Harpur,31,Doctor of Philosophy,Male,1,1385,Asia,C60,Translation Studies,52127.7,Harpur Doctor of Philosophy,0,54015.7,1888,1,-0.422071873,-0.326919956,-0.076599634,3.87,3.67,4,4,0,0,0,0,0,0.07,4,3.88,6.3,GD Harpur,Asia,-214.29737,121.2944555,5.02456,3.63000 ,,3.5000 ,149.0000 ,154.0000 
1386,4685,4685,3699,3699,2012,23,GD Harpur,30,Doctor of Philosophy,Male,1,1386,White,C49,Physics,4611.7,Harpur Doctor of Philosophy,Bachelors Prepared,24055.7,19444,1,0.823224766,-1.958547989,0.033095108,3.57,3.9,3.65,3.8,0,0,0,0,0,0.04,4,3.73,4.8,GD Harpur,White,-222.9500186,152.825,5.087776847,3.53000 ,,5.0000 ,163.0000 ,161.0000 
1387,3699,3888,3888,4077,2013,28.3,GD Harpur,35,Doctor of Philosophy,Male,1,1387,Unknown,C23,English,5682.83,Harpur Doctor of Philosophy,Masters Prepared,26670.83,20988,1,-0.045987983,-0.089658977,-0.594898061,4,3.9,3.85,4,4,4,4,0,0,0.01,7,3.96,5,GD Harpur,White,-217.912585,121.2944555,5.25673,3.41500 ,,4.0000 ,149.0000 ,159.0000 
1388,0,6885,6885,841,2013,26.3,GD Watson,33,Doctor of Philosophy,Female,1,1388,Asia,R87,Industrial and Systems Enginee,15529.34,Industrial and Systems Eng PhD,0,33756.34,18227,1,-1.235285049,-0.112036275,1.747769312,3.57,3.9,4,0,0,0,0,0,0,0.21,3,3.82,3.6,GD Non-Harpur,Asia,-210.4588,121.2944555,4.3654,3.20000 ,,3.0000 ,156.0000 ,142.0000 
1389,8340,8340,6885,765,2012,27,GD Grad School,34,Doctor of Philosophy,Female,1,1389,Asian,H22,Material Sci and Eng-Engineerg,11108.49,Graduate School PhD,0,39876.49,28768,1,-1.135660376,2.096298773,-0.359199195,3.47,3.66,0,0,0,0,0,0,0,0.19,2,3.57,4.4,GD Non-Harpur,White,-222.9502986,75.541,4.902416847,3.25000 ,,3.0000 ,164.0000 ,153.0000 
1390,9175,9175,5185,5185,2013,27,GD Harpur,33,Doctor of Philosophy,Male,1,1390,White,C22,Economics,6326.78,Harpur Doctor of Philosophy,Masters Prepared,41388.78,35062,1,1.420444503,0.127692118,-2.065303446,3.91,3.67,3.9,3.9,3.5,0,0,0,0,-0.06,5,3.77,4.8,GD Harpur,White,-237.5162,121.2944555,5.8861,3.80000 ,,4.5000 ,169.0000 ,167.0000 
1391,6885,6885,7569,841,2013,27.3,GD Watson,34,Doctor of Philosophy,Female,1,1391,Asia,R87,Industrial and Systems Enginee,9534.85,Industrial and Systems Eng PhD,0,35414.85,25880,1,-0.416566524,-0.359363946,-0.123968089,3.9,4,4,0,0,0,0,0,0,0.05,3,3.97,4,GD Non-Harpur,Asia,-214.82832,121.2944555,5.05766,3.68000 ,,3.5000 ,155.0000 ,149.0000 
1392,9175,9175,7569,7569,2013,26,GD Harpur,32,Doctor of Philosophy,Male,1,1392,China,C15,Chemistry,11963.12,Harpur Doctor of Philosophy,Masters Prepared,51001.12,39038,1,-1.058638446,0.046322976,2.578715695,3.5,3.65,0,0,0,0,0,0,0,0.15,2,3.58,4.4,GD Harpur,China,-218.814685,121.2944555,4.06703,3.31500 ,,2.5000 ,166.0000 ,144.0000 
1393,0,0,0,0,2013,53.3,GD Nursing,60,Doctor of Nursing Practice,Female,0,1393,Unknown,D70,Family Nurse Practitioner,27626.95,Nursing DNP,0,27626.95,0,1,0.199182658,-0.259610294,-0.688941791,4,4,3.9,4,0,0,0,0,1,-0.01,4,3.98,4,GD Non-Harpur,White,-222.9497119,121.2944555,5.29079018,3.83667 ,,3.8165 ,157.3401 ,154.9181 
1394,9175,9175,5185,5185,2013,24.3,GD Harpur,31,Doctor of Philosophy,Male,1,1394,Hispanic or Latino,C43,Political Science,9949.01,Harpur Doctor of Philosophy,Masters Prepared,48634.01,38685,1,0.46918502,-0.439217105,-3.03404999,3.9,3.9,3.9,3.9,3.8,4,0,0,0,0.01,6,3.9,5.3,GD Harpur,White,-214.29731,121.2944555,6.18778,3.69000 ,,5.0000 ,149.0000 ,154.0000 
1395,8325,925,925,925,2013,24.3,GD Watson,31,Doctor of Philosophy,Male,1,1395,China,R98,Mechanical Engineering,6283.15,Mechanical Engineering PhD,0,19233.15,12950,1,-1.38411296,0.300069088,2.708085271,3.6,3.67,4,1.7,0,0,0,0,1,-0.54,4,3.24,5,GD Non-Harpur,China,-213.19127,121.2944555,4.05426,2.73000 ,,3.0000 ,161.0000 ,141.0000 
1396,8325,0,925,0,2015,26,GD Watson,30,Doctor of Philosophy,Female,1,1396,Asia,R93,Systems Science,9523.95,Systems Science PhD,0,21548.95,12025,1,-1.301765415,-0.50370835,1.028888359,4,0,0,0,0,0,0,0,0,0,1,4,2.8,GD Non-Harpur,Asia,-205.49345,121.2944555,4.5971,3.55000 ,,3.0000 ,153.0000 ,138.0000 
1397,6885,6885,8410,7569,2013,29,GD Watson,35,Doctor of Philosophy,Male,1,1397,India,R87,Industrial and Systems Enginee,11151.49,Industrial and Systems Eng PhD,0,44600.49,33449,1,-0.488453989,-0.117348109,-0.21810807,3.57,3.67,2.99,3.7,0,0,0,0,0,-0.03,4,3.48,3.8,GD Non-Harpur,White,-213.28675,121.2944555,5.1475,3.25000 ,,4.0000 ,158.0000 ,144.0000 
1398,9175,9175,3888,4320,2013,20,GD Harpur,26,Doctor of Philosophy,Female,1,1398,White,C47,Clinical Psychology,7639.83,Harpur Doctor of Philosophy,0,45069.83,37430,1,0.89409016,-0.447644838,-3.405665522,4,3.8,4,4,4,4,0,0,0,0.02,6,3.97,5.8,GD Harpur,White,-220.548075,121.2944555,6.34335,3.92500 ,,5.0000 ,157.0000 ,155.0000 
1399,0,0,0,0,2013,26,GD Harpur,32,Doctor of Philosophy,Female,0,1399,China,C22,Economics,87493.52,Harpur Doctor of Philosophy,0,87493.52,0,1,-0.323935325,2.318240246,-2.342740471,3.43,3.8,3.33,3.43,3.65,3.7,0,0,0,0.03,6,3.56,5.8,GD Harpur,China,-228.3735133,56.321,5.678673333,3.48667 ,,4.5000 ,161.0000 ,162.0000 
1400,9175,9175,7569,7569,2013,25,GD Harpur,31,Doctor of Philosophy,Female,1,1400,Unknown,C47,Clinical Psychology,20867.12,Harpur Doctor of Philosophy,0,76555.12,55688,1,1.016274512,-2.244854422,0.030121715,4,3.72,4,4,4,4,0,0,0,0.02,6,3.95,5.8,GD Harpur,White,-222.9499086,212.1165,5.160596847,3.64000 ,,4.5000 ,156.0000 ,165.0000 
1401,0,0,7569,7569,2013,26,GD Harpur,32,Doctor of Philosophy,Male,1,1401,China,C12,Biological Sciences EEB,35011.18,Harpur Doctor of Philosophy,Bachelors Prepared,71462.18,36451,1,-1.251451819,0.38163171,3.392692553,4,3.9,4,3.5,4,4,0,0,0,-0.01,6,3.9,5.4,GD Harpur,China,-218.975125,121.2944555,3.77575,2.87500 ,,2.5000 ,161.0000 ,149.0000 
1402,4935,4935,3888,3888,2013,25,GD Harpur,31,Doctor of Philosophy,Female,1,1402,White,C47,Clinical Psychology,7208.3,Harpur Doctor of Philosophy,Bachelors Prepared,34820.3,27612,1,0.753202468,-0.185739443,-2.131112792,3.48,3.53,4,4,3.85,3.75,0,0,0,0.07,6,3.77,4.8,GD Harpur,White,-224.25925,121.2944555,5.853,3.75000 ,,4.5000 ,154.0000 ,163.0000 
1403,0,0,0,0,2013,35,GD Harpur,41,Doctor of Philosophy,Female,0,1403,Hispanic or Latino,C60,Translation Studies,57925.9,Harpur Doctor of Philosophy,Masters Prepared,57925.9,0,1,0.290766936,-0.378979228,-1.005717546,3.9,4,4,0,0,0,0,0,0,0.05,3,3.97,2.4,GD Harpur,White,-222.9495486,121.2944555,5.398916847,4.00000 ,,3.8165 ,157.3401 ,154.9181 
1404,4935,4935,3888,3888,2013,22,GD Harpur,28,Doctor of Philosophy,Female,1,1404,White,C46,Cognitive Psychology,27316.62,Harpur Doctor of Philosophy,Bachelors Prepared,54928.62,27612,1,0.147891789,-0.30889446,-1.175085188,3.5,3.68,3.08,4,4,4,0,0,0,0.13,6,3.71,4.4,GD Harpur,White,-219.134255,121.2944555,5.47519,3.74500 ,,4.0000 ,156.0000 ,154.0000 
1405,9175,9175,841,841,2013,22,GD Grad School,28,Doctor of Philosophy,Female,1,1405,Unknown,H21,Materials Science and Engineer,12513.99,Graduate School PhD,0,39020.99,26507,1,-0.486736241,0.045158676,1.4125253,3.7,4,0,0,0,0,0,0,0,0.3,2,3.85,4.8,GD Non-Harpur,White,-222.46157,121.2944555,4.51766,3.43000 ,,3.0000 ,165.0000 ,150.0000 
1406,4935,4935,3888,3888,2013,22,GD Harpur,28,Doctor of Philosophy,Male,1,1406,Unknown,C13,Biological Sciences,5962.4,Harpur Doctor of Philosophy,0,30874.4,24912,1,0.212038015,-0.249906493,-1.099565805,3.7,3.4,3.85,4,4,4,0,0,0,0.1,6,3.82,5.8,GD Harpur,White,-221.14327,121.2944555,5.46526,3.73000 ,,4.0000 ,161.0000 ,152.0000 
1407,9175,9175,3888,432,2013,22,GD Harpur,28,Doctor of Philosophy,Female,1,1407,White,C15,Chemistry,3481.13,Harpur Doctor of Philosophy,Bachelors Prepared,28416.13,24935,1,-1.130717805,-0.013263713,1.829457345,3.7,3.58,3.85,0,0,0,0,0,0,0.07,3,3.71,4,GD Harpur,White,-212.06486,121.2944555,4.32568,3.14000 ,,3.0000 ,151.0000 ,149.0000 
1408,8325,8325,8325,8325,2013,22,GD Watson,28,Doctor of Philosophy,Male,1,1408,China,R96,Electrical Engineering,11359.31,Electrical Engineering PhD,0,46046.81,34687.5,1,0.243333472,0.030837088,0.084888574,3.93,3.8,3.9,4,4,4,0,0,1,0.03,6,3.94,5,GD Non-Harpur,China,-228.21336,121.2944555,5.03118,3.64000 ,,3.5000 ,166.0000 ,157.0000 
1409,6885,6885,3888,3888,2013,24,GD Harpur,30,Doctor of Philosophy,Female,1,1409,White,C23,English,4066.72,Harpur Doctor of Philosophy,Masters Prepared,27424.72,23358,1,0.80786816,-1.462654439,-0.331117718,4,3.85,4,4,0,0,0,0,0,0.01,4,3.96,3.4,GD Harpur,White,-222.9496686,192.098,5.319476847,3.88000 ,,4.0000 ,149.0000 ,160.0000 
1410,6885,6885,3456,3888,2013,27,GD Harpur,33,Doctor of Philosophy,Male,1,1410,White,C23,English,4952.45,Harpur Doctor of Philosophy,Masters Prepared,26972.45,22020,1,1.983682663,-4.200024454,-0.251290723,4,4,4,4,0,0,0,0,0,0,4,4,3,GD Harpur,White,-222.9495836,236.9235,5.375746847,3.96500 ,,5.5000 ,157.0000 ,168.0000 
1411,6885,6885,7569,841,2013,26,GD Watson,32,Doctor of Philosophy,Female,1,1411,China,R93,Systems Science,16683.04,Systems Science PhD,0,44413.04,27730,1,0.081688077,-0.141860364,0.543412503,4,3.9,4,0,0,0,0,0,0,0,3,3.97,4.4,GD Non-Harpur,China,-228.1491,121.2944555,4.8288,3.90000 ,,3.0000 ,168.0000 ,155.0000 
1412,9175,9175,7569,7569,2013,25,GD Watson,31,Doctor of Philosophy,Male,1,1412,China,R98,Mechanical Engineering,19519.04,Mechanical Engineering PhD,0,58595.04,39076,1,-0.346693826,0.156288402,1.521835998,3.9,3.9,4,3.57,0,0,0,0,0,-0.09,4,3.84,5.8,GD Non-Harpur,China,-225.9166,121.2944555,4.4978,3.40000 ,,3.0000 ,170.0000 ,150.0000 
1413,7569,8325,8325,925,2013,22,GD Watson,28,Doctor of Philosophy,Male,1,1413,China,R91,Biomedical Engineering,10991.41,Bioengineering PhD,0,38910.41,27919,1,-0.138823596,0.562532213,1.465536523,3.85,3.63,4,4,4,4,0,0,0,0.05,6,3.91,5,GD Non-Harpur,China,-228.27808,121.2944555,4.55454,2.92000 ,,3.5000 ,164.0000 ,159.0000 
1414,4077,3624,4077,4077,2013,31,GD Harpur,37,Doctor of Philosophy,Female,1,1414,White,C23,English,13404.4,Harpur Doctor of Philosophy,Masters Prepared,31089.4,17685,1,0.566368628,-0.319745417,-2.257231307,3.9,4,4,4,4,4,4,4,0,0.01,8,3.99,5.4,GD Harpur,White,-219.48623,121.2944555,5.86624,3.77000 ,,4.5000 ,145.0000 ,165.0000 
1415,9175,9175,7569,7569,2013,25,GD Harpur,31,Doctor of Philosophy,Male,1,1415,China,C34,Mathematics,21364.5,Harpur Doctor of Philosophy,Bachelors Prepared,88152.5,66788,1,-0.354593246,0.28875726,-0.440266799,3.9,3.9,3.42,3.7,3.85,4,3.69,3.85,0,0.01,8,3.79,5.4,GD Harpur,China,-222.9501486,236.9525,5.001716847,3.40000 ,,2.5000 ,166.0000 ,170.0000 
1416,0,0,7569,7569,2013,24,GD Harpur,30,Doctor of Philosophy,Female,1,1416,China,C60,Translation Studies,29339.96,Harpur Doctor of Philosophy,Bachelors Prepared,48177.96,18838,1,0.426178041,-0.41154872,-1.602764563,4,4,3.7,4,0,0,0,0,0,-0.03,4,3.92,5,GD Harpur,China,-222.525,121.2944555,5.644,4.00000 ,,4.0000 ,163.0000 ,152.0000 
1417,8325,8325,925,925,2013,22,GD Watson,28,Doctor of Philosophy,Male,1,1417,China,R87,Industrial and Systems Enginee,10179.23,Industrial and Systems Eng PhD,0,32417.23,22238,1,-1.58998327,0.319276596,3.586467624,3.9,3.88,4,3.65,4,4,0,0,0,0.01,6,3.9,5.8,GD Non-Harpur,China,-214.54122,121.2944555,3.71286,2.78000 ,,2.5000 ,164.0000 ,140.0000 
1418,6885,6885,7569,7569,2013,27,GD Watson,33,Doctor of Philosophy,Male,1,1418,Unknown,R96,Electrical Engineering,16469.73,Electrical Engineering PhD,0,48615.23,32145.5,1,-0.941204023,-0.243608666,1.234958412,3.65,3.8,4,4,0,0,0,0,0,0.13,4,3.86,4.4,GD Non-Harpur,White,-213.2545186,121.2944555,4.551713355,3.48144 ,,3.0000 ,159.0000 ,143.0000 
1419,6885,6885,3888,3888,2013,26,GD Watson,32,Doctor of Philosophy,Male,1,1419,Asian,R95,Electrical and Computer Engr,88175.6,Electrical Engineering PhD,0,109721.6,21546,1,-0.087719112,0.11433116,0.303406745,3.9,3.8,4,0,0,0,0,0,0,0.05,3,3.9,5.4,GD Non-Harpur,White,-222.9502236,121.2944555,4.952066847,3.32500 ,,3.8165 ,157.3401 ,154.9181 
1420,9175,9175,10095,9251,2013,30,GD Management,36,Doctor of Philosophy,Male,1,1420,Asia,B99,Management PHD,12459.01,Management PhD,0,53855.01,41396,1,-0.229120254,0.114464544,-0.521850085,4,3.9,4,4,4,0,0,0,1,0.01,5,3.98,3.4,GD Non-Harpur,Asia,-222.9500672,198.731,5.055630202,3.48144 ,,3.0000 ,166.0000 ,166.0000 
1421,9175,9175,10095,10095,2013,33,GD Nursing,39,Doctor of Philosophy,Female,1,1421,Asia,D99,Nursing,25413.69,Nursing PhD,0,114847.69,89434,1,-1.622539382,-0.328876532,1.63293921,3.89,4,3.75,3.68,3.83,4,3.7,4,0,0,8,3.86,5.8,GD Non-Harpur,Asia,-202.1348,121.2944555,4.3654,3.20000 ,,3.0000 ,145.0000 ,141.0000 
1422,9175,9175,10095,10095,2013,23,GD Harpur,29,Doctor of Philosophy,Male,1,1422,India,C22,Economics,12877.02,Harpur Doctor of Philosophy,Bachelors Prepared,64367.02,51490,1,-0.003307134,-0.386076012,-0.545715598,3.69,3.7,3.57,3.8,3.65,0,0,0,0,0,5,3.68,4.4,GD Harpur,White,-219.85709,121.2944555,5.20992,3.91000 ,,3.5000 ,156.0000 ,155.0000 
1423,0,0,3888,0,2013,23,GD Harpur,29,Doctor of Philosophy,Female,1,1423,White,C01,Anthropology,33058.61,Harpur Doctor of Philosophy,Bachelors Prepared,43297.61,10239,1,0.069827051,-0.274209755,-1.054310398,3.7,3.9,4,4,4,4,0,0,0,0.05,6,3.93,5.4,GD Harpur,White,-217.84834,121.2944555,5.41892,3.66000 ,,4.0000 ,151.0000 ,157.0000 
1424,6885,6885,3888,3888,2013,28,GD Harpur,34,Doctor of Philosophy,Male,1,1424,Hispanic or Latino,C37,Philosophy SPEL,3825.21,Harpur Doctor of Philosophy,Masters Prepared,26277.21,22452,1,1.324277498,-2.596695881,0.095451818,4,4,4,4,0,0,0,0,0,0,4,4,2.4,GD Harpur,White,-222.9497353,226.2965,5.275343513,3.81333 ,,4.5000 ,148.0000 ,163.0000 
1425,9175,9175,3888,3888,2013,28,GD Harpur,34,Doctor of Philosophy,Male,1,1425,Asian,C26,Geology,4993.93,Harpur Doctor of Philosophy,Bachelors Prepared,33837.93,28844,1,1.514248147,-0.008251966,-3.73002602,4,3.9,4,0,0,0,0,0,1,0,3,3.97,4.8,GD Harpur,White,-229.78736,121.2944555,6.52918,3.64000 ,,5.5000 ,162.0000 ,163.0000 
1426,9175,9175,3888,3888,2013,21,GD Harpur,27,Doctor of Philosophy,Female,1,1426,White,C12,Biological Sciences EEB,4949.14,Harpur Doctor of Philosophy,Bachelors Prepared,33793.14,28844,1,0.15249633,-0.037901129,-0.658315699,4,4,4,4,0,0,0,0,0,0,4,4,4.8,GD Harpur,White,-221.39953,121.2944555,5.29314,3.47000 ,,4.0000 ,153.0000 ,160.0000 
1427,3699,3699,3888,3888,2013,24,GD Harpur,30,Doctor of Philosophy,Male,1,1427,White,C12,Biological Sciences EEB,13829.64,Harpur Doctor of Philosophy,Masters Prepared,31721.64,17892,1,0.958428301,-1.768410789,0.964220538,3,4,4,3.9,0,0,0,0,0,0.27,4,3.73,4.4,GD Harpur,White,-222.9500986,187.2765,5.034816847,3.45000 ,,4.5000 ,144.0000 ,156.0000 
1428,9175,9175,10095,10095,2013,25,GD Harpur,31,Doctor of Philosophy,Female,1,1428,Asia,C60,Translation Studies,15378.76,Harpur Doctor of Philosophy,0,61356.76,45978,1,-0.73673197,-0.336388443,0.18167357,3.43,4,4,4,0,0,0,0,0,0.17,4,3.86,5.8,GD Harpur,Asia,-210.0235186,121.2944555,4.926213355,3.48144 ,,3.5000 ,147.0000 ,150.0000 
1429,6885,6885,7569,7569,2013,31,GD Watson,37,Doctor of Philosophy,Male,1,1429,Asia,R96,Electrical Engineering,13186.09,Electrical Engineering PhD,0,55044.09,41858,1,-0.064125668,-0.171153672,-0.148293071,3.77,3.67,4,4,0,0,0,0,0,0.1,4,3.86,4.4,GD Non-Harpur,Asia,-222.9501486,175.8495,5.001716847,3.40000 ,,3.5000 ,161.0000 ,163.0000 
1430,7650,7569,7569,925,2013,24,GD Watson,30,Doctor of Philosophy,Male,1,1430,China,R98,Mechanical Engineering,15903.95,Mechanical Engineering PhD,0,44241.95,28338,1,0.322406716,0.092894063,-0.501987903,3.76,4,3.77,0,0,0,0,0,0,0,3,3.84,4.4,GD Non-Harpur,China,-226.70354,121.2944555,5.28652,3.46000 ,,4.0000 ,168.0000 ,153.0000 
1431,3888,3888,4077,4077,2014,57,GD Harpur,62,Doctor of Philosophy,Male,1,1431,White,C23,English,5232.64,Harpur Doctor of Philosophy,Masters Prepared,22974.64,17742,1,-0.588902333,-0.57346808,-1.121237373,3.85,4,3.5,4,0,0,0,0,0,-0.01,4,3.84,4,GD Harpur,White,-204.060415,121.2944555,5.36927,3.58500 ,,4.0000 ,130.0000 ,158.0000 
1432,6120,7569,7569,8325,2014,25.3,GD Education,31,Doctor of Education,Female,1,1432,China,E99,Educational Theory and Practic,19149.72,Education EDD,0,59832.72,40683,1,-0.029290279,-0.307341794,-0.589382979,3.35,3.85,4,4,4,0,0,0,0,0.14,5,3.84,4.6,GD Non-Harpur,China,-222.9499986,223.971,5.101016847,3.55000 ,,3.0000 ,166.0000 ,169.0000 
1433,9175,10095,7569,925,2013,26,GD Harpur,32,Doctor of Philosophy,Female,1,1433,China,C15,Chemistry,12934.46,Harpur Doctor of Philosophy,0,48155.46,35221,1,-0.596972063,-0.490946697,0.460443983,3.71,4,4,0,0,0,0,0,0,0.14,3,3.9,5.8,GD Harpur,China,-215.95409,121.2944555,4.83542,3.91000 ,,3.0000 ,165.0000 ,141.0000 
1434,9175,9175,432,432,2013,22,GD Grad School,28,Doctor of Philosophy,Female,1,1434,Asian,H21,Materials Science and Engineer,4616.4,Graduate School PhD,0,26104.4,21488,1,-0.319937137,-0.160657646,-0.476350894,3.53,3.55,0,0,0,0,0,0,0,0.02,2,3.54,5.4,GD Non-Harpur,White,-214.20164,121.2944555,5.22032,3.36000 ,,4.0000 ,152.0000 ,151.0000 
1435,9175,9175,841,841,2013,22,GD Grad School,28,Doctor of Philosophy,Female,1,1435,China,H21,Materials Science and Engineer,12423.31,Graduate School PhD,0,37080.31,24657,1,-0.634222548,-0.014337264,1.418287899,3.7,3.41,0,0,0,0,0,0,0,-0.29,2,3.55,4.4,GD Non-Harpur,China,-219.66559,121.2944555,4.50442,3.41000 ,,3.0000 ,162.0000 ,149.0000 
1436,4935,4935,3888,3888,2013,22,GD Harpur,28,Doctor of Philosophy,Male,1,1436,White,C49,Physics,42856.52,Harpur Doctor of Philosophy,Bachelors Prepared,63220.52,20364,1,-0.529480829,-0.052799172,0.593389183,3.57,3.77,3,3.74,4,4,0,0,0,0.1,6,3.68,5.4,GD Harpur,White,-216.86967,121.2944555,4.82596,3.33000 ,,3.5000 ,159.0000 ,148.0000 
1437,6885,0,7569,7569,2013,25,GD Watson,31,Doctor of Philosophy,Male,1,1437,India,R87,Industrial and Systems Enginee,20104.49,Industrial and Systems Eng PhD,0,47677.49,27573,1,-0.950046172,-0.26554715,1.175129219,2.9,3.23,3.2,3.2,0,0,0,0,0,0.09,4,3.13,4.4,GD Non-Harpur,White,-212.0325186,121.2944555,4.551713355,3.48144 ,,3.0000 ,152.0000 ,148.0000 
1438,9175,9175,7569,7569,2013,24,GD Harpur,30,Doctor of Philosophy,Male,1,1438,China,C34,Mathematics,17362.31,Harpur Doctor of Philosophy,Bachelors Prepared,84150.31,66788,1,-0.98234895,1.510341096,0.171922747,4,4,4,4,4,3.85,3.35,3.85,0,-0.06,8,3.88,4.4,GD Harpur,China,-222.9505486,173.8525,4.736916847,3.00000 ,,2.5000 ,166.0000 ,164.0000 
1439,10095,11105,8325,925,2013,23,GD Harpur,29,Doctor of Philosophy,Male,1,1439,Europe,C43,Political Science,11036.13,Harpur Doctor of Philosophy,Masters Prepared,46149.13,35113,1,-0.645160287,-0.109075994,1.217554817,3.7,4,3.9,3.67,4,4,0,0,0,0.04,6,3.88,5.4,GD Harpur,White,-217.7205186,121.2944555,4.551713355,3.48144 ,,3.0000 ,155.0000 ,153.0000 
1440,8325,8325,4077,4077,2016,32,GD Harpur,35,Doctor of Philosophy,Male,1,1440,White,C23,English,4897.26,Harpur Doctor of Philosophy,Masters Prepared,30625.26,25728,1,0.542982823,-0.885591267,1.37211141,3.85,4,4,4,0,0,0,0,0,0.04,4,3.96,2.4,GD Harpur,White,-222.9503186,183.758,4.889176847,3.23000 ,,4.0000 ,142.0000 ,154.0000 
1441,6885,7569,7569,8325,2014,33.3,GD Watson,39,Doctor of Philosophy,Male,1,1441,India,R96,Electrical Engineering,15832.69,Electrical Engineering PhD,0,50805.69,34973,1,0.001364498,-0.01874563,-1.103186026,3.67,3.85,4,0,0,0,0,0,0,0.16,3,3.84,5,GD Non-Harpur,White,-222.9496886,96.758,5.306236847,3.86000 ,,4.0000 ,163.0000 ,155.0000 
1442,9175,9175,10095,10095,2013,24,GD Harpur,30,Doctor of Philosophy,Male,1,1442,Asia,C22,Economics,16168.45,Harpur Doctor of Philosophy,Bachelors Prepared,67658.45,51490,1,-0.174052791,-0.225005351,-0.712964024,3.78,3.67,3.9,3.9,3.85,0,0,0,0,0.04,5,3.82,5,GD Harpur,Asia,-216.17849,121.2944555,5.31962,3.51000 ,,4.0000 ,158.0000 ,148.0000 
1443,0,0,0,0,2013,36,GD Nursing,42,Doctor of Philosophy,Female,0,1443,Asia,D99,Nursing,63535.59,Nursing PhD,0,63535.59,0,1,-0.169023522,0.22030154,0.584626037,3.22,4,3.5,3,4,0,0,0,0,0.06,5,3.54,5,GD Non-Harpur,Asia,-222.9503686,121.2944555,4.856076847,3.18000 ,,3.8165 ,157.3401 ,154.9181 
1444,3699,3699,3888,3888,2013,33,GD Harpur,39,Doctor of Philosophy,Male,1,1444,White,C23,English,12563.91,Harpur Doctor of Philosophy,Masters Prepared,27737.91,15174,1,1.063872391,-0.224077288,-3.134502441,4,4,4,3.85,0,0,0,0,0,-0.05,4,3.96,5,GD Harpur,White,-224.291225,121.2944555,6.24405,3.77500 ,,5.0000 ,153.0000 ,164.0000 
